quantity_id,description,artifact_file,track,geometry,system,target,split,units_scope,quota_or_budget,signal_or_policy,estimate,ci_lo,ci_hi,interval_method,n_units,n_affected,denominator,notes
phase0f|plannerC_ade_truth|mono|decision_oracle_dJ|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,decision_oracle_dJ,1.0,1.0,1.0,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_ade_truth|mono|decision_oracle_dJ|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,decision_oracle_dJ,1.0,1.0,1.0,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_ade_truth|mono|decision_oracle_dJ|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,decision_oracle_dJ,1.0,1.0,1.0,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_ade_truth|mono|decision_oracle_dJ|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,decision_oracle_dJ,1.0,1.0,1.0,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_ade_truth|mono|uncertainty [scene-z]|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,uncertainty [scene-z],-0.011340951778423052,-0.10851128728155826,0.06556696699228777,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|uncertainty [scene-z]|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,uncertainty [scene-z],-0.031441453272956534,-0.18493112036854037,0.06744104584170998,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|uncertainty [scene-z]|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,uncertainty [scene-z],-0.06240802573832858,-0.20397383533861063,0.05772336286522977,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|uncertainty [scene-z]|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,uncertainty [scene-z],-0.02082676655056172,-0.21500555508416305,0.15057207046128362,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|criticality [scene-z]|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,criticality [scene-z],-0.015243264990793209,-0.1448823542920853,0.0729400709398344,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|criticality [scene-z]|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,criticality [scene-z],-0.03395718493349765,-0.14800208451907,0.04861812617526284,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|criticality [scene-z]|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,criticality [scene-z],-0.01812020801174686,-0.18164070037908747,0.08435098181898082,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|criticality [scene-z]|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,criticality [scene-z],0.15743445141857068,-0.05268991458675705,0.3155572892742,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|perception_oracle_dE [scene-z]|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,perception_oracle_dE [scene-z],0.034813466616192106,-0.10387380580264904,0.165103093845187,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|perception_oracle_dE [scene-z]|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,perception_oracle_dE [scene-z],0.047966785067336995,-0.14000601637244353,0.24666107773505502,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|perception_oracle_dE [scene-z]|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,perception_oracle_dE [scene-z],0.17833204480311932,-0.08155679274695175,0.3642225679021182,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|perception_oracle_dE [scene-z]|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,perception_oracle_dE [scene-z],0.17412855517284567,-0.10100434567713985,0.3812291370653136,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|best_dE_metric (E1_fn_only) [scene-z]|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,best_dE_metric (E1_fn_only) [scene-z],0.034813466616192106,-0.10387380580264904,0.165103093845187,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|best_dE_metric (E1_fn_only) [scene-z]|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,best_dE_metric (E1_fn_only) [scene-z],0.047966785067336995,-0.14000601637244353,0.24666107773505502,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|best_dE_metric (E1_fn_only) [scene-z]|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,best_dE_metric (E1_fn_only) [scene-z],0.17833204480311932,-0.08155679274695175,0.3642225679021182,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|best_dE_metric (E1_fn_only) [scene-z]|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,best_dE_metric (E1_fn_only) [scene-z],0.17412855517284567,-0.10100434567713985,0.3812291370653136,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|multimetric_dE_oracle [scene-z]|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,multimetric_dE_oracle [scene-z],0.033269371766482154,-0.05357606265759889,0.11274839555096289,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|multimetric_dE_oracle [scene-z]|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,multimetric_dE_oracle [scene-z],0.06224987008559462,-0.05025256344638308,0.14821086394975444,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|multimetric_dE_oracle [scene-z]|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,multimetric_dE_oracle [scene-z],0.06130360615201205,-0.0945367578983986,0.17836403185653155,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|multimetric_dE_oracle [scene-z]|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,multimetric_dE_oracle [scene-z],0.07357370569483933,-0.12060710422218354,0.22012124192645827,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|PKL_gain [scene-z]|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,PKL_gain [scene-z],0.38022155994533824,0.21713025659713855,0.5243972603454221,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|PKL_gain [scene-z]|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,PKL_gain [scene-z],0.39505627082162303,0.23697065851130966,0.5353209144509758,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|PKL_gain [scene-z]|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,PKL_gain [scene-z],0.3934634259348008,0.24579740671768155,0.5298849024226578,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|PKL_gain [scene-z]|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,PKL_gain [scene-z],0.40280970287538814,0.24939058494388736,0.5376432615087686,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|TIP_gain [scene-z]|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,TIP_gain [scene-z],0.3384385815570146,0.17241730278628617,0.49865908993939206,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|TIP_gain [scene-z]|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,TIP_gain [scene-z],0.3904373327989416,0.23723257176827478,0.5286692567638598,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|TIP_gain [scene-z]|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,TIP_gain [scene-z],0.3929757212960925,0.25028958563723913,0.5276153204931002,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_ade_truth|mono|TIP_gain [scene-z]|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_ade_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,TIP_gain [scene-z],0.4086449831935609,0.25935323380009007,0.5378483626380551,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised True
phase0f|plannerC_fde_truth|mono|random|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,random,0.003402894068164159,-0.044448107876128795,0.08971322464320149,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|random|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,random,0.013142584322288667,-0.06947510192882395,0.1222277927272709,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|random|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,random,0.04618154679825418,-0.06796715570878818,0.18121387023245375,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|random|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,random,0.08927130504293351,-0.0679271488215978,0.23436828674639423,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|uncertainty|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,uncertainty,-0.05424710156778998,-0.15934601324156678,0.05269460530826902,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|uncertainty|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,uncertainty,-0.013830793771388834,-0.1342315955702706,0.07703726541195989,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|uncertainty|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,uncertainty,0.0025551465564290564,-0.14321422555796118,0.11259733336684427,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|uncertainty|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,uncertainty,-0.01247045131682801,-0.24544916474275555,0.11323234145718634,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|criticality|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,criticality,-0.07430500339542355,-0.19678582353208024,0.04828704567884082,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|criticality|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,criticality,-0.0293015922725556,-0.17170919303313606,0.1041097612258983,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|criticality|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,criticality,0.03561420697126963,-0.13227106617352888,0.17197772014882856,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|criticality|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,criticality,-0.04442676450593265,-0.2492524289279625,0.15653925132543828,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|perception_oracle_dE|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,perception_oracle_dE,0.03185147540997046,-0.11588863294136675,0.1964666741402337,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|perception_oracle_dE|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,perception_oracle_dE,0.07493137916118568,-0.12982261897492908,0.22368568715084655,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|perception_oracle_dE|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,perception_oracle_dE,0.08550629439889262,-0.12176325177720985,0.26306912989926173,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|perception_oracle_dE|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,perception_oracle_dE,0.11984556986390345,-0.12392427676844761,0.33589847870744455,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|best_dE_metric (E1_fn_only)|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,best_dE_metric (E1_fn_only),0.03185147540997046,-0.11588863294136675,0.1964666741402337,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|best_dE_metric (E1_fn_only)|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,best_dE_metric (E1_fn_only),0.07493137916118568,-0.12982261897492908,0.22368568715084655,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|best_dE_metric (E1_fn_only)|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,best_dE_metric (E1_fn_only),0.08550629439889262,-0.12176325177720985,0.26306912989926173,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|best_dE_metric (E1_fn_only)|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,best_dE_metric (E1_fn_only),0.11984556986390345,-0.12392427676844761,0.33589847870744455,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|multimetric_dE_oracle|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,multimetric_dE_oracle,-0.08963309758626085,-0.23086963034319583,0.004875476776255392,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|multimetric_dE_oracle|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,multimetric_dE_oracle,-0.15153186422262566,-0.3131423900482561,-0.001257896976876442,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|multimetric_dE_oracle|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,multimetric_dE_oracle,-0.13766263944147972,-0.32043046033782974,0.010794543611848973,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|multimetric_dE_oracle|50,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 50%,multimetric_dE_oracle,-0.009274293323992025,-0.22239753285965944,0.16821915534987236,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|PKL_gain|10,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 10%,PKL_gain,0.3098785095137097,0.1682893995685121,0.42849153347932134,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|PKL_gain|20,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 20%,PKL_gain,0.3125541572734918,0.14896408550520274,0.4586047869243378,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
phase0f|plannerC_fde_truth|mono|PKL_gain|30,nDG (Phase 0F),phase0f_planning_metric_eta.csv,nuScenes,mono,plannerC_fde_truth,self-referenced control: Planner C path deviation against its own ground-truth-conditioned output (Phase 0F),all,"SETTING: all units (train, validation and test); not an allocator result",quota 30%,PKL_gain,0.33171089135818044,0.17530100757244368,0.48451158560200824,"unit bootstrap (Phase 0F), oracle-prize filter as in 92",85,,oracle prize,scene-normalised False
