seq,frame,sample_token
scene-0036,6,f3599aace98a4c0890a8ea374dfd58ff
scene-0036,7,28b65b60537d4f70be13fae042ecace9
scene-0036,8,ae334a760ecd45d8a88a69014d8290ab
scene-0036,9,7bd9965f22864e9dbff830ced43a66da
scene-0036,10,978a078289b64db3a6a318e8547076ba
scene-0036,11,125a63c9e5b14ebfb5839143c88e3a44
scene-0036,12,f82e1e7cf87b4ef1a4d6227b6851441d
scene-0036,13,cd7b7f9917364acc9e25e8d21e4dc297
scene-0036,14,96d66c41d3dc42b193bf1a091ac103a3
scene-0036,15,6f8d7a927c524cb8b3526b9b798a5a53
scene-0036,16,c2102371cbcf4d8f9eb66069a3d5b350
scene-0036,17,73e7a058423243e49848fd0b9b259ce9
scene-0036,18,538100c6eb164041b51302a0bd140187
scene-0036,19,ca08ecf430ce4eceaea30a6a2a8eef95
scene-0036,20,f8d77275b248436794a049c74b69e9f1
scene-0036,21,104e1393ff1d4d7d8d56603527a77080
scene-0036,22,568a082ce58a4b4e81df3974e7ff34de
scene-0036,23,faae4d51453c4a8e9b3fe404724ddfa8
scene-0036,24,07a6e4ffcd6f4d4caad66fb043435c4f
scene-0036,25,139bce92199440ea8929d1a1bd10dbda
scene-0036,26,c1f344cadf354fe0b12446935e54247e
scene-0036,27,4ea2156b82df43cb8e80a3cb344b20a3
scene-0036,28,73b363c5332a423797a2c0728cc1a75d
scene-0036,29,50082a94da544d22b00110cc1bfa100f
scene-0036,30,53b7ed3ff487465f82d3bc490ec3e5f4
scene-0036,31,274efd8b53b44ed59141097b10701786
scene-0036,32,9cd7ace836724f68b0fb6ecf42caf46e
scene-0036,33,63da0bd557fe4de0bd2b76c77e9f7fa3
scene-0036,34,989191ea92524bc39ae8ee546e00282c
scene-0036,35,fdd2da37faa44428ba9ce4a760f53276
scene-0036,36,07eba9ddc28840d489afd0c222b0f056
scene-0036,37,08d9dfe15f544635b3cc72c742cd85ad
scene-0036,38,ac086f3a640847fc8579368c4e42ee6f
scene-0036,39,95b0c6a3602544ffb3c3e014b2cdfda6
scene-0038,0,0f39f34febc84a6689f08599105d1421
scene-0038,1,09f3a3ce512a442db7dd47f9ed39e64f
scene-0038,2,42b565bc38af4342b79b8697ab0a45b0
scene-0038,3,213ee1a50ed245eaab655babec4f15d3
scene-0038,4,e15862d8a89d4250947cad3d1eff3dfc
scene-0038,5,86958f43ae42452badc0ca07c865b890
scene-0038,6,a1a01ae0cc9f428f8ba4c545e20ee88d
scene-0038,7,f75d70a9a0074c3ea84d4c5a221fcaf4
scene-0038,8,42bb00324869498faffe17be9b403f04
scene-0038,9,aa7d1414139344a49ba47723de8d8d3b
scene-0038,10,70b93dd31d724e7fbab2d20ade9bb4c1
scene-0038,11,3f649706222f4d83aa0a8a1b687f29fa
scene-0038,12,fe4ad01f0ee044a6abb9f33cc1b6709d
scene-0038,13,4afb1a21cfd44947b98f9d2f778657d6
scene-0038,14,d65e5cddfa574daeb9ea9252d66dfa97
scene-0038,15,abe76951d0a0458d84d59e689d8ecfab
scene-0038,16,6bbd9ea66b1544479ac212c19aa22010
scene-0038,17,0da044f464b44e5d8c782a13903d6e50
scene-0038,18,2c9c230704cb4870b5dfae8b435dd0fe
scene-0038,19,b3537c4657784727934760188904dde8
scene-0038,20,398ab5422d3047dcb56b36a8f7d7ebeb
scene-0038,21,b2d77fbfe24e4cdb988949cc2565652b
scene-0038,22,e73a59216865449ab48d31a0880664aa
scene-0038,23,76143fdc216840bf8e2c7b08b0dea88f
scene-0038,24,ead06ddfed704c82bdb77a1da54ca79e
scene-0038,25,378dd1889800438d8851571359dbfc22
scene-0038,26,b731e3bfd7b64247b9d9708e67847933
scene-0038,27,0e4aea0d177c480a9ae050a01368ebde
scene-0038,28,ed8368b711934a1b86f5a4ce354c39b0
scene-0038,29,740e48ba5a5a45afbc1a56b16f586054
scene-0038,30,6060fa4c3b1e443994967da28e86132b
scene-0038,31,029a6b83ae1a42cbbf775fd77415745f
scene-0038,32,eb5ea93bd45246329e50a6d7a93e3832
scene-0038,33,5bb77a2ff3d44094b691ba239cbab83a
scene-0038,34,50d37bbac9f84f70bc2221d28bf7fee3
scene-0038,35,124b2bf95a634996811d0043c9fb7b89
scene-0038,36,d5ad6fac138744c0b7cadc62843cb9be
scene-0038,37,5f1decb5ab4f4691960becd0ddb6d454
scene-0038,38,10ec5f51c91d43d98b7bfc1f3c65183f
scene-0038,39,57a80885dce842049aa03cd95ccca916
scene-0039,0,15c59626df6b4f96bb7ef7c5c1797159
scene-0039,1,e46803a34fa744ad9372b5227798e00a
scene-0039,2,926dde8427454373a0f4b61b1b3c6e2f
scene-0039,3,3219230d0e14480c9089c7c49e339a83
scene-0039,4,7c8ce823cc374a8f9376df6d8f0fed89
scene-0039,5,d7f3a1ff633c493a87a94ab0b39a14a7
scene-0039,6,4735f59f08ee4bff93c237f4df39453a
scene-0039,7,f20177ef6307471083339ad1a6766e2a
scene-0039,8,29560e3766b241d281b8b85cdcd790e8
scene-0039,9,17dd14b176364a539463dbe99d96918a
scene-0039,10,9397c89e75ff4f49882869f914d7ddd4
scene-0039,11,821df5bcd0744d7280b23e6284fb8396
scene-0039,12,14f665de1fa34d0a9d12838a5b77d687
scene-0039,13,3e2926beda084f788675fb82964d17b7
scene-0039,14,3357eff74258482c87f90cf0749ee153
scene-0039,15,23cd0004606a4127acc8505a8de5c282
scene-0039,16,c261faeb1eb0442e98d78100827ede0b
scene-0039,17,ffb196e9479445ffb0de654fe62200f4
scene-0039,18,3435cdd71e3d4e9185ae6b514ae7651c
scene-0039,19,b024c29991134caf93eec0576496374b
scene-0039,20,edc5f9bd039342cb9403a18d2cee773d
scene-0039,21,96dbf7debf4f42589d08185c32c3d67b
scene-0039,22,eb0676ccc9bd45149ae65119cb8d5e7b
scene-0039,23,c040a969ea194be38ab9d25d97c9d9fc
scene-0039,24,3c693de822714eeaae9695ae7ddb013c
scene-0039,25,02b68afcd7504587a003bffe899e4986
scene-0039,26,dabb28a18e6c4a668f15511d7d77dc5b
scene-0039,27,2073ebd27d7844d2a0379ec496b0e9fd
scene-0039,28,4f26f58e358741069b137e90cdede275
scene-0039,29,4b247d4da9d44628818024275c07be5a
scene-0039,30,793bebc8b4ec41bb973b791e463213da
scene-0039,31,35eb563d061a4703a23306c6e6728e61
scene-0039,32,3be888f815ab42dcac53815f09b5b244
scene-0039,33,f69afa3eed11447eb559f49c325f02d7
scene-0039,34,af15c54e76b04b77a7f6c6aa793e7013
scene-0039,35,0f96fbf018914f72874dd2ee2c91e8fb
scene-0039,36,e3957ced101f436190df1a9003cad35c
scene-0039,37,d7188ab6f6494e3e900f16efa4c4a7fa
scene-0039,38,e912d5da843f420c8c4cff156b085376
scene-0039,39,c1b68aa96280460c85bff795ce202a86
scene-0041,0,1315ebfd98fd43f4894a95eea2a41761
scene-0041,1,b215c97ce8c845689e51aa44236bab37
scene-0041,2,49a0f1ea18b44fe8826d4f5492ab3638
scene-0041,3,3ce024d9c73e406a910d688504e765e1
scene-0041,4,339df3b19d8d4127b2a96b6480f672a8
scene-0041,5,a8b145c416944ea29d18a4fe18ad0a77
scene-0041,6,91a1b5b5ac1b4862b6b5a7e556ca0227
scene-0041,7,a87df67c031042d1bbd4e7f75f246064
scene-0041,8,3bae34beb13648d6822fd39c94da2749
scene-0041,9,f3a4d70109df4c7ab94f41474dc359cf
scene-0041,10,671dea66d87b4cbfa7fd2e2221ce71e9
scene-0041,11,d38dc13e1d5b4293862ac935d0477b5f
scene-0041,12,7d9b577aee054da5aad6f693d64e0171
scene-0041,13,51a40e69d2b7418abed3e6dd6e3b78ce
scene-0041,14,44f607ad840c47ba90a40507de670a3e
scene-0041,15,670bae1076e64d4e89252f2a3e1ba6d4
scene-0041,16,43b561989a684685b0751975e3c22d50
scene-0041,17,fb907b8b05644df28d64d6e25e9a956c
scene-0041,18,62eb6bfefeea4322aa74aec9c0a239c7
scene-0041,19,46c0110fc70e483ea7f1ea2eb4f238e8
scene-0041,20,402f14fef086441eb0379b62ef63a9a6
scene-0041,21,2c1cc66b06774c42ba1fdfb169a67edd
scene-0041,22,ed5cb55854d54b9aa4aad5507b2efaf1
scene-0041,23,35c8ba8efcf343d79a8fd837be0317c3
scene-0041,24,48dc3129d88c47b2a528da662ff2d8d2
scene-0041,25,b2ec277710fd4cefbf8bdbbe870f142c
scene-0041,26,17f302aa135e441bae78b53af27fbc0b
scene-0041,27,03b1880912dc4590b00679eb1d363841
scene-0041,28,0df15d68b83a49e9aa4a7474a823c61f
scene-0041,29,943c8fb105a5408c805b9e023d2bdcb5
scene-0041,30,fcc1ead7c8f44d5a959fe6a08e25532a
scene-0041,31,b3784e8b52d640fdb06df83b69ea17a0
scene-0041,32,6922639651844c2fab3b0038b206deef
scene-0041,33,0e8c8fdb2076484dbeae81024c49cc08
scene-0041,34,48cea2dc7c3249b0b2b685eb32660a8e
scene-0041,35,4a3d678f3bf94cafae60a6c509327bf9
scene-0041,36,c23d31d8582d48839ebee9a14f348184
scene-0041,37,65a7540025114ef8a6c25c8bd8fe39a5
scene-0041,38,e0a3a55de20f4c09893141067ef17319
scene-0041,39,302fa5e1a4394b158800a0bd289e54b3
scene-0042,0,9f03829b02694c17a98fbcb20a9d66cc
scene-0042,1,b0dd4347abd74b6aa1b33e813b4e2d44
scene-0042,2,74f1506fb3f348a28783f117d9e50ff7
scene-0042,3,1ba83cad37be40a98e3d6a04ef36e1aa
scene-0042,4,5df6081fa8114b12b0a8c7ecb83f6d4d
scene-0042,5,67dc968ea21b4644b7d3fefeb440f9e6
scene-0042,6,c901e00f77d84b79a8d7d6fc5b2f83af
scene-0042,7,e55b8c84665741fdae87c6e2b6215726
scene-0042,8,c631973ced6f42e0950a16d00036fe8a
scene-0042,9,20c8eae6cfaf4ccc9642a7a1cd9cd9e1
scene-0042,10,38cf99c5df334164838d887d0a9db0b6
scene-0042,11,ee2408a3d247402faf8d56ac1c7b964b
scene-0042,12,69a89860542c4e2f9ade7ff0fc99d427
scene-0042,13,6e04634c38d24707b0105042eed605ec
scene-0042,14,69fac31e981e4e06b9cc397b25d8ba56
scene-0042,15,5611e2565ede4f48bb4c8c5d6bc9fe2f
scene-0042,16,485ea9c73565406a88e42daa237dcb76
scene-0042,17,3b72b448d4834d31a94fdba6247b11fa
scene-0042,18,4c4556946f884a32a94f5507a45e9eef
scene-0042,19,4438be4ee81b40a18b8a60492bd5ec19
scene-0042,20,dda4bdc12deb4c70be456b483d1b57bc
scene-0042,21,cc0b614fd61441c4aeab282556d6d827
scene-0042,22,3aa496efde274e618d01c4460eeee7c9
scene-0042,23,bd2a92cb8ae14c30832994f0681b667d
scene-0042,24,255fe8730d224dcf851a872231130ca2
scene-0042,25,1f849b9356d54294b0ad4a9045fe244c
scene-0042,26,33d8b84c68164bbfbfb6e04e4e2c6931
scene-0042,27,c691715ac1dd41dfb4ef848b6e722fdb
scene-0042,28,bfd4da581aef4e4aacdc94e11e9a1911
scene-0042,29,05fee16065df4a869ed5e1ace1ff0fd5
scene-0042,30,c9d7e10a54e44e1fa6bb73350362d108
scene-0042,31,75e82936af3341b98f6aac627e82b3ce
scene-0042,32,0659d7e9140d4c8790ef46003e30f514
scene-0042,33,ad0eebd1fb5a43a3869d0eb92a2bf210
scene-0042,34,c58ee2cbaaf240f4a5bf26b4511f0c17
scene-0042,35,40896e93312649f6a858080df01ff723
scene-0042,36,e38d5d604f1341f2af40a1e40c5e99f2
scene-0042,37,1c75075b05f3428b9475cdb9302833e6
scene-0042,38,b28331aae3044004959ebbd7026201b1
scene-0042,39,7c3270faff8a4f2aa72273142d71389c
scene-0042,40,3a91df4f75bc48b893369bdcb4030984
scene-0043,0,7ec5350531b74c35a02877ce8314a8d5
scene-0043,1,09b70515d2e9431ab772ee60b3029d0a
scene-0043,2,5de23d331d424f1eb29d587e53158589
scene-0043,3,88209e3d4c4f456da1b7165c6ead41ff
scene-0043,4,194a2ed1ada14516bddf15a1e7cb407c
scene-0043,5,448e4984d23448638fdbea8f21941ad1
scene-0043,6,d4f97f43798a4c989b318ea1ec60b5e8
scene-0043,7,32b75adabfb341c787960cb0216f6cb5
scene-0043,8,20f83156211f49fe984de945bad0450f
scene-0043,9,1bce8b98bc384b38aa81257803a88eb6
scene-0043,10,3d1eb3da8dfc4059b703484a83330a07
scene-0043,11,68ea2a21eac4431085a5196153fa5244
scene-0043,12,df84fac05e4d491ba69afc00231f65c3
scene-0043,13,85aa2dedde914b3b8498aa9e297db375
scene-0043,14,4b57dce76aaa48fe82ae6268a90f70a0
scene-0043,15,8e177aee749c47d8853227f6c33914c5
scene-0043,16,1abc4343ba1543eaa63223c81ae8531e
scene-0043,17,6046f7a0b2fe436189a5ffb62d9d042c
scene-0043,18,5b1778c14dce4541a5430e3555668ec0
scene-0043,19,ebbc6ace4b3d439193e79261c5401366
scene-0043,20,42ceca0b2ec64051a8485456b53f389d
scene-0043,21,825d52c255ca46fc9ae7a7fc43d44816
scene-0043,22,0b505a6c6c9c4e09ae50716f9581ed29
scene-0043,23,0bc8de2e16054030862df31f52fd1f00
scene-0043,24,d6abf91b7d764a44bd62b271c9f6dca0
scene-0043,25,29a181d7191048c48e1b4b55bbdfa1e0
scene-0043,26,37ee0263ec47496fbc7ed2555b6d7003
scene-0043,27,bbae0774a59a476f9ad1445911570c5f
scene-0043,28,4651004ed5cc422990eb121b953552c0
scene-0043,29,689730a361924e31b626ca9725499213
scene-0043,30,a3ef62f6ceda43f0993ae7908788f623
scene-0043,31,36f5ac247d5b4ac8acd4fb86a7231d99
scene-0043,32,60019549bfe64e2cbaec3d3f8f480d05
scene-0043,33,d7def99b5e86415bad6ee2484a7bc8b3
scene-0043,34,148323f4736143f691d6927540f328ba
scene-0043,35,55a0c64f17c94cd1b1876db5caf0d58c
scene-0043,36,bf0bf249247141a4b9bc968d821830bd
scene-0043,37,ef26b90eba594df2ace0759e843427ac
scene-0043,38,ab51516d2c3b4a0991c04f1528c7bc74
scene-0044,0,1dda3d57404f4057af294145ba7332f6
scene-0044,1,7422ecacc5c2448db49b6708c136a8c0
scene-0044,2,08d37299402f4598b2ff735a48743cd3
scene-0044,3,0d4ff8b9b8da4d75b84e61a6392743ed
scene-0044,4,730372a7b9724bcc8a58fef54aef6d33
scene-0044,5,a62a525907c149bcb9a877131aedbfe9
scene-0044,6,bf8ce5c20e0945069903f474652ce37a
scene-0044,7,94e8fd7330684407b1aad99692e7e5ff
scene-0044,8,9be73d55ff7348c6aee1035ec6e427af
scene-0044,9,fb254b29ff3e4d2a884e605d79d5f33b
scene-0044,10,b79ad95c2bca4049bdfef8b479dddcc3
scene-0044,11,6bf37d430d1742b282e71a0ff3304c33
scene-0044,12,12bff9ace37e47bea1dd609ca4b9a672
scene-0044,13,076fcc0d55aa452f949f4d92e074d50d
scene-0044,14,5894789560e1417cbc67d82c99464527
scene-0044,15,39dd189d44664d2bba4dccab40ce3fb9
scene-0044,16,b3d12b24168345f48dc98620ad893552
scene-0044,17,4f6eb8cab70342a7840c8e5f095ba871
scene-0044,18,81d0dd84c7e54c61a8a259f7d1e7bb89
scene-0044,19,3ca333e072cb48bbb5e34e6ec9191faa
scene-0044,20,f83a988f1f05475ca70bffb832a8574c
scene-0044,21,0f34a8e8f3a04b4f9928d12fd57a5f2d
scene-0044,22,027520592f994e3887e4f8b4ba4fc099
scene-0044,23,d6ef27c153e5401f995466d8f3081536
scene-0044,24,053ccfde42e04975969c107a59b4c305
scene-0044,25,34205d9fa2f1422a8aba9869139c29af
scene-0044,26,6a81b3fb8c9c4c3ca64cf708e6c94e40
scene-0044,27,4e85f6c822fe4c32bc411c89d0e2026c
scene-0044,28,0ca68b053a8b4a2c8d3e0393262ee49d
scene-0044,29,bd6df9c463cd432fbdd6ede57f89107d
scene-0044,30,2d19c619a4f44cd0b50e85250a2c7f07
scene-0044,31,62c44445ebc942628daa5b2f4170e114
scene-0044,32,3708a82f41124672a849354b0eacbe98
scene-0044,33,5f9a36e5a0d14a16b801101567d1ff12
scene-0044,34,9c55787baeef4b4f944ff829e6a23860
scene-0044,35,261f6d2b5d25457690fd40372ed01e2f
scene-0044,36,204501d4011845d98914a30fea25dffe
scene-0044,37,da92f5205b004fb1ba6a75138324284e
scene-0044,38,b963a2497ecb4093b5031a9d029f97fa
scene-0044,39,8ddfde23694a4dec815f8aaaf8125d5a
scene-0045,0,5bfd9c26f8364a578faf16bdb96049ea
scene-0045,1,6807555039a64e45be594ca35deebdeb
scene-0045,2,50072598887e4ca0bd79e56f933a7d24
scene-0045,3,36d2a0cab7c14a829342a9129ae73cf2
scene-0045,4,c43f484292584b2d8837d673c30a075e
scene-0045,5,995f6a2b2c5f4b2b92c999a2edd00032
scene-0045,6,16b9470fc196483ea76a2a02b0144c05
scene-0045,7,680c3298b4f746fa921261a21c929fa2
scene-0045,8,b529d120a9644b77ae4219636563c20d
scene-0045,9,2c73c6cba15844adac243045434eff88
scene-0045,10,5747b9d1d0f64f7a9fa2be5106bf3b0f
scene-0045,11,4460a42bf5764b038a1c605e03a6688f
scene-0045,12,8d0763a5e11745c5ac84469982ea6e11
scene-0045,13,a08e592f196d4f8680f63a46ad777b88
scene-0045,14,23937bb1598e4f7a8954d4e070524f7b
scene-0045,15,001899e5cdf548fba1e27741e0d172a5
scene-0045,16,038e74a5fb5f467cb0ff08036b938dae
scene-0045,17,a630d170512444e6a61344987b26e7f7
scene-0045,18,60c08f0abd214a1c853e3ad73ec1927e
scene-0045,19,ffbe9a1ca3a54a6a8988edb7bf1ff759
scene-0045,20,cd02458f6b5e4da88265f2a07c3fd3b3
scene-0045,21,b7f8c5c6a5554286b4a4fae650a7b799
scene-0045,22,adc8378353104d2ca3333131b32037d3
scene-0045,23,18c337ec8b5340f5bcc01530bfcea2d5
scene-0045,24,b8e04b4ef02a4cbf832bd4d486215035
scene-0045,25,a278b141b8c64962954fb6240c1a1617
scene-0045,26,ab792d241daa4a409033564c3c732e67
scene-0045,27,57f8bc23b08740bab795cc7cf5e4b25d
scene-0045,28,00972ce25a2142b2867ccf11fb8bffeb
scene-0045,29,742ce1b2603c404fa2c6b499c1027ad3
scene-0045,30,302f341c35eb4bd1bcb0ea39a543b1c3
scene-0045,31,27291258b1f343c887e72e69617d8ff8
scene-0045,32,f9b805aa15aa4061bd0de652ad2e67a9
scene-0045,33,7f703ec9c5c64500a687651e026bae6d
scene-0045,34,c086d9cc8404494f9aa74864fa7a6a46
scene-0045,35,b43fbf39e2264a6cb080081092f7a036
scene-0045,36,ee4ed5937b704e428d539892d66275f9
scene-0045,37,dcaeb3722f1e4df2b9b8b2eca3bc54fc
scene-0045,38,3c0321e992564ff19f927d0cde5b1669
scene-0046,0,de78abb899bf4429a2e1a4cfe8709cc2
scene-0046,1,31f06bd961cc4b3495cd5c01539cf55d
scene-0046,2,4776e574db1f4261a470d33983716cca
scene-0046,3,f31932ce754b408db390251167423dcc
scene-0046,4,11c869e882034b69b67b121c9deabd9e
scene-0046,5,78ba8faa832d4a4197d5bd3128943327
scene-0046,6,74188da251e34b25804604c1780de55f
scene-0046,7,e1ef13d0bc334c9eb9a2c2660df1dda8
scene-0046,8,2845ebeeef274d59862d9f5384368db9
scene-0046,9,25ace73eef48498889357c0f13315932
scene-0046,10,1259716cd6dd4e9c8506624cbb91b9f6
scene-0046,11,02c072c88359462ba2d87a8a673be1ad
scene-0046,12,07ac4f2a277e4d68823954e788e4be8c
scene-0046,13,9a7de05eb42a4e5bb26f4a387711b93e
scene-0046,14,625922c76a1744f290b1d1eb004d9385
scene-0046,15,990dc612e3554626b3f13c0811208e5c
scene-0046,16,27463499352b4c1291346bf9ba3839fb
scene-0046,17,47f3f556bd304afba0b1eb139d42c2ce
scene-0046,18,fb04d801ac16498388430bf66d8ec48f
scene-0046,19,829ca2190efe4aa88f260bffb1d0697a
scene-0046,20,416b49a68dbc431d9afee16b5c8e58ae
scene-0046,21,4e3c858a371b43d99e4f0ee4b76dc8a1
scene-0046,22,c2fb158b3f7147d5a2fa2df9e58ab8c8
scene-0046,23,53a9dd587380402ab51fb929f7eeb18d
scene-0046,24,23407e5a4e854b06bda7c43a2c6aab45
scene-0046,25,8bb6c96a85c64cd6be8d5d9002ed12a0
scene-0046,26,977ca44b5bfb4762a08c9db618c0595f
scene-0046,27,8043cb6882a84dab8e4f124d31954892
scene-0046,28,a5961ac3bd524a66b31c14de1a95129d
scene-0046,29,5717e8d589fc4836a349875746fa8247
scene-0046,30,4fdb16ccaba44fb2861894e7d2857369
scene-0046,31,2931313f6b2248b0829694d3acafbd37
scene-0046,32,4244054d0eff430b811b4e6e9b9b8ddb
scene-0046,33,5e573e0e3d2b41ecbe0061f352ef7f8c
scene-0046,34,aba081efe8354fba8ec315962f56b885
scene-0046,35,164353442084444991643f97a148df91
scene-0046,36,a80c1da226c043b9a343f9336516540e
scene-0046,37,4bd2d2bbe28349119c7026fd465af4c4
scene-0046,38,f19a3c65dc7d4affbac8454665ace826
scene-0047,0,2b946a3f99fc479aac0f470b284199a0
scene-0047,1,e52c90b152364accade195a6c538abf2
scene-0047,2,92887f8ce86e45a2ab8d417c5c39aef2
scene-0047,3,6b9ef02e777d46c3aa2ab5f562b16ff5
scene-0047,4,43ab85b86bd5454cb613a51cb42274e8
scene-0047,5,49fadbef173a4828a266905a3212760d
scene-0047,6,2c5a6350ebcf46cba99dc6c37cfd3e23
scene-0047,7,329a77b6c5494dda9a8bb0f50e5d240f
scene-0047,8,ff412638fb85442d8d8c4841a5adda2d
scene-0047,9,afc0243a7c1c4be0aec8effe25fd8e05
scene-0047,10,75d9b7ca576b4f6883622198c6349992
scene-0047,11,08642b2f02cf46adab1598b0ef664549
scene-0047,12,313a983dcd2d47909a0f5c14334bcf11
scene-0047,13,749244be19d64becb2d2a9c065a5be0a
scene-0047,14,c904117aac1d4b239aa6a3f703fcc295
scene-0047,15,6273110addf149bd844f0d15f1e95aab
scene-0047,16,2c974b12b5ad4dd8906396b705a91a1d
scene-0047,17,d42de3cbf3624687902c660d3980c7e0
scene-0047,18,9b53aede69f34d4f835533f641d9d733
scene-0047,19,d4e1900fe6c64112afc5d777d858f467
scene-0047,20,d3ab0416f5ee4f4c9a4f4d73e57923f9
scene-0047,21,5d90283c43c64ae2a2bfba49ee8cda5d
scene-0047,22,3931c57a894c44169285a8cf0e61d829
scene-0047,23,35c8f56cc49b42dba3d867ba004657ad
scene-0047,24,4503beca23ce47bf9e5d079f6604249b
scene-0047,25,d56db49e196c448ea29ea2bdb54ca811
scene-0047,26,7400f2eec9564eaba38830ece5868820
scene-0047,27,3bd84dfa58ea46469a3c79466eae4110
scene-0047,28,de3ae114ba884c4c9c123f827a0b8d9b
scene-0047,29,62bb79e748c346cf887b1168dfa827df
scene-0047,30,38efae75b92f467ab990b9d143ad9089
scene-0047,31,914964ef6ce649c5a783014a417d3a69
scene-0047,32,37817c9bac4e4147a1060364a32a1e75
scene-0047,33,993b4f1ea18c408b8f02fb87a1eedc0c
scene-0047,34,e4ecabf5848d4f2ca011ccbbe5cfbcc8
scene-0047,35,6fc17590228f432eba7699ef0989336f
scene-0047,36,9370804fdd1740b7aa20f8ebe98a1121
scene-0047,37,9085428a301e468cbb8235791d47f051
scene-0047,38,1fbc55886e8a4919a7de916b2194f850
scene-0047,39,95602fd0ecff446398008115dfbe1feb
scene-0048,0,29c1c29d330746488a5ba7cfb66cdb33
scene-0048,1,ce281c1d428c4bdea116ed560796de33
scene-0048,2,6a5253fa0d4641a58ae661498d9515a7
scene-0048,3,5845238756da40deb28eb39cee880c97
scene-0048,4,7981d9d42c944689affd1fa2637268a6
scene-0048,5,742c4b32ead141f5b825033c8e2f7486
scene-0048,6,a6afbd306d194022a3290e5806da289d
scene-0048,7,ec231d572c6f40538170b0879fb8df24
scene-0048,8,cca4562b799b4fbe84bb8599ae816638
scene-0048,9,f5d9a58215e64439af872923fb009ae5
scene-0048,10,419a20a0dc194c22b5db52b1208357bc
scene-0048,11,cef8685a54774521b75d0f6ec1e07041
scene-0048,12,303fd327b69941639f9d4eb064fce9e7
scene-0048,13,5bfa99a9366b408ab7490d2304bb99ef
scene-0048,14,96e38d7433e240c1b8502e9572951559
scene-0048,15,e5260341583f438a8de273c88790bacb
scene-0048,16,0d50b5bbfe7446319e709b2be6a9f306
scene-0048,17,035db40dd3384262bf0adc563d86bd3a
scene-0048,18,294d8ee4cfc844a182774bac1f12b8b4
scene-0048,19,8ed75abaed4f4e09b74a51e3d025befd
scene-0048,20,acb1948fee9b4f88a68330d1f61eda13
scene-0048,21,7dfb4dcf1ca74473a20afb059ac14d85
scene-0048,22,b6c2447020e9487595a3bbe011906087
scene-0048,23,8800bf8236654c1b8469666fddd65d3f
scene-0048,24,5f1cf376016a425da1bea3567eb1c9c8
scene-0048,25,46d238cebc184cf199376b24c9f80e99
scene-0048,26,c5e52011cabc4397aa5fca4889cccd0c
scene-0048,27,4288c5ff5b754c3fb172bcd3b32e8c2c
scene-0048,28,3649d9a5c5b64e52a1df66c0fbac3482
scene-0048,29,48846267aba6435696a55f298759c35f
scene-0048,30,8bb60b110d1a47caa704fa8518fa8a75
scene-0048,31,03fccaffb14a45b398aae06a636e51b1
scene-0048,32,a923d5d2c2af4127ace3ff403fa21d78
scene-0048,33,f8eae9f22fcb406894b6b04d00cb341b
scene-0048,34,a47ea698ce24428198045d13f1c78d0d
scene-0048,35,18fd380d14984335a41acb227c0aed2e
scene-0048,36,71d5e10ae0644ece91ecd1cc79754db3
scene-0048,37,898f1327a4814e70b97aa4e2f28ffa22
scene-0048,38,10559e4431f3420b919aef01bd9681fd
scene-0048,39,9b6ec24f02604f03be62455832f8a596
scene-0049,0,923c402a3b144655858d07292ebb44c8
scene-0049,1,7f66bef560d04ebea139163f21cc6cb1
scene-0049,2,44621cc8effa49a0a8b1a7a58353ca61
scene-0049,3,0874cd8e6c714fbdb6a970cfc8d477c5
scene-0049,4,2a281ebb03c94461a1ba6ba7f1acba54
scene-0049,5,1a754c32909d4589bf7d75dfa6a8266f
scene-0049,6,2dd4c5b2adbb4c26aed327997b9ffd62
scene-0049,7,4f21583b722e4b2ba32e51bfb902595d
scene-0049,8,f0dc7410540c4afd862dac1b76da09f0
scene-0049,9,4d1c2c7a4b4a4ed7a12890df20fc114c
scene-0049,10,2ecaf407f6284c2280ab5a7b8372e589
scene-0049,11,8dc4f09cb42a4d9b9224cd95531be568
scene-0049,12,78584cd4213443cfa3de4788088a0485
scene-0049,13,f26aa70cf71f4964943d897b63f4d17b
scene-0049,14,7af78c057e4f4e4182eeb8d0feb22436
scene-0049,15,178b909fda4148d3aed88c3ef1100680
scene-0049,16,24938ac704714c6a913b75e2fe91708e
scene-0049,17,6f043f07ca55458498864e9c480271de
scene-0049,18,8248314544d34e79b9bbf8a039c4d558
scene-0049,19,19820217de5b4a978e4809df6fdf5b69
scene-0049,20,8672b278247d4e7f857ade21f56e9e70
scene-0049,21,d8bf165ceaa54c9397a52de87b2434fc
scene-0049,22,279f0f7f45154cc1af8bfee068727625
scene-0049,23,49188a7449af4b9997177d265b1294fb
scene-0049,24,37dce29a4bc946778c0e54c6b6492be2
scene-0049,25,ad5ef7b2d0d6478e84d8aa573a004aae
scene-0049,26,95eebfccdb2e40e7b484d88ccdfbc023
scene-0049,27,347677a32f484ea1a7e4341e098f62c4
scene-0049,28,fca633901f054d5e866ddfb220523564
scene-0049,29,075b7e583bec42a8ad2d9a902606bec5
scene-0049,30,5ab9d4dbc5ec486ba1a5e95d052d72c2
scene-0049,31,9f8efcb03d3640d39efe4cbadfce6e2e
scene-0049,32,8df73637b73f4a20acb13ded2bb3786d
scene-0049,33,953a949dde5f408c8547383264605948
scene-0049,34,ccaf98ffe8db4d5e8227447ec50d6397
